user_id,signup_date,plan_type,country,industry,acquisition_channel,signup_date_clean
474,2024-10-18,free,DE,Healthcare,referral,2024-10-18
475,2024-05-29,free,CA,Tech,organic,2024-05-29
476,29-07-2024,free,US,Healthcare,linkedin,2024-07-29
477,2024-05-07,free,AU,Education,organic,2024-05-07
478,2024-03-13,paid,AU,Finance,facebook,2024-03-13
479,2024-11-20,paid,GB,Education,google,2024-11-20
480,21-12-2024,paid,US,Manufacturing,facebook,2024-12-21
481,2024-02-17,paid,US,Manufacturing,organic,2024-02-17
482,2024-07-22,free,CA,Healthcare,organic,2024-07-22
483,2024-05-25,paid,US,Education,organic,2024-05-25
484,2024-01-25,paid,FR,Education,organic,2024-01-25
485,2024-03-21,free,DE,Education,referral,2024-03-21
486,13-04-2024,paid,GB,Manufacturing,google,2024-04-13
487,2024-05-20,free,CA,Healthcare,referral,2024-05-20
488,2024-11-28,paid,CA,Manufacturing,organic,2024-11-28
489,2024-04-29,free,US,Tech,linkedin,2024-04-29
490,2024-02-09,paid,AU,Retail,referral,2024-02-09
491,,free,CA,Manufacturing,organic,
492,2024-09-01,free,FR,Retail,organic,2024-09-01
493,2024-06-02,free,AU,Education,google,2024-06-02
494,2024-03-14,free,GB,Education,facebook,2024-03-14
495,2024-04-19,paid,IN,Manufacturing,referral,2024-04-19
496,2024-04-21,free,JP,Manufacturing,referral,2024-04-21
497,28-06-2024,free,DE,Healthcare,referral,2024-06-28
498,2024-02-13,paid,DE,Retail,organic,2024-02-13
500,2024-09-17,free,GB,Manufacturing,organic,2024-09-17
501,2024-02-27,free,DE,Finance,organic,2024-02-27
502,07-01-2024,free,AU,Education,linkedin,2024-01-07
503,2024-10-18,free,JP,Tech,google,2024-10-18
504,2024-02-07,paid,US,Manufacturing,referral,2024-02-07
505,,paid,AU,Education,facebook,
506,2024-12-30,paid,DE,Retail,referral,2024-12-30
507,2024-10-02,paid,AU,Retail,organic,2024-10-02
508,14-04-2024,paid,AU,Education,google,2024-04-14
509,2024-11-28,paid,IN,Healthcare,google,2024-11-28
510,2024-05-02,paid,DE,Tech,google,2024-05-02
511,2024-11-07,free,DE,Tech,linkedin,2024-11-07
512,,free,GB,Healthcare,referral,
513,2024-06-26,paid,AU,Finance,linkedin,2024-06-26
514,2024-05-17,free,IN,Tech,facebook,2024-05-17
515,2024-05-19,free,CA,Finance,organic,2024-05-19
516,2024-07-03,free,DE,Manufacturing,linkedin,2024-07-03
517,02/22/2024,free,FR,Education,linkedin,2024-02-22
518,2024-01-02,free,AU,Retail,organic,2024-01-02
519,15-07-2024,free,JP,Tech,google,2024-07-15
520,2024-12-31,paid,IN,Healthcare,unknown,2024-12-31
521,2024-06-12,paid,IN,Healthcare,organic,2024-06-12
522,2024-01-27,free,IN,Education,referral,2024-01-27
523,08/26/2024,paid,DE,Education,organic,2024-08-26
524,2024-08-21,paid,DE,Tech,google,2024-08-21
525,2024-08-25,free,GB,Manufacturing,organic,2024-08-25
526,2024-05-05,free,JP,Retail,linkedin,2024-05-05
527,11/21/2024,paid,DE,Manufacturing,facebook,2024-11-21
528,07/11/2024,free,US,Tech,unknown,2024-07-11
529,2024-05-01,free,FR,Retail,linkedin,2024-05-01
530,23-01-2024,paid,CA,Manufacturing,facebook,2024-01-23
531,22-08-2024,free,US,Manufacturing,organic,2024-08-22
532,2024-07-20,paid,AU,Tech,referral,2024-07-20
533,2024-05-01,paid,US,Manufacturing,organic,2024-05-01
534,2024-06-16,free,DE,Healthcare,google,2024-06-16
535,2024-10-26,paid,CA,Education,organic,2024-10-26
536,2024-03-02,free,CA,Healthcare,facebook,2024-03-02
537,05/15/2024,paid,FR,Healthcare,linkedin,2024-05-15
538,2024-01-21,free,AU,Tech,referral,2024-01-21
539,2024-07-01,paid,GB,Manufacturing,organic,2024-07-01
540,2024-03-30,paid,CA,Manufacturing,organic,2024-03-30
541,2024-05-07,free,AU,Healthcare,linkedin,2024-05-07
542,,free,GB,Manufacturing,referral,
543,2024-07-24,free,IN,Finance,organic,2024-07-24
544,2024-02-08,paid,GB,Finance,organic,2024-02-08
545,2024-06-18,free,AU,Education,facebook,2024-06-18
546,08/09/2024,free,GB,Retail,facebook,2024-08-09
547,2024-03-29,paid,DE,Manufacturing,google,2024-03-29
548,2024-03-17,free,DE,Finance,linkedin,2024-03-17
549,07/29/2024,free,IN,Retail,referral,2024-07-29
550,2024-08-02,free,CA,Healthcare,organic,2024-08-02
551,2024-10-05,paid,FR,Retail,organic,2024-10-05
552,2024-09-05,paid,IN,Tech,google,2024-09-05
553,2024-01-14,paid,JP,Education,organic,2024-01-14
554,2024-08-29,free,DE,Manufacturing,linkedin,2024-08-29
555,2024-12-02,free,AU,Finance,google,2024-12-02
556,2024-07-17,free,US,Tech,linkedin,2024-07-17
557,06/11/2024,free,AU,Retail,google,2024-06-11
558,2024-10-17,free,US,Finance,organic,2024-10-17
559,2024-03-30,free,DE,Tech,google,2024-03-30
560,2024-09-26,free,FR,Education,facebook,2024-09-26
561,31-03-2024,paid,US,Tech,referral,2024-03-31
562,,free,AU,Retail,organic,
563,05-07-2024,paid,CA,Manufacturing,referral,2024-07-05
564,2024-06-03,paid,US,Education,organic,2024-06-03
565,2024-11-28,paid,JP,Manufacturing,referral,2024-11-28
566,2024-03-30,paid,US,Healthcare,facebook,2024-03-30
567,01-01-2024,paid,FR,Finance,referral,2024-01-01
568,,free,IN,Healthcare,google,
569,2024-09-11,free,CA,Tech,referral,2024-09-11
570,2024-03-26,paid,DE,Education,organic,2024-03-26
571,,free,DE,Healthcare,linkedin,
572,2024-02-25,paid,AU,Finance,referral,2024-02-25
573,03/26/2024,paid,JP,Manufacturing,referral,2024-03-26
574,02/21/2024,free,FR,Healthcare,referral,2024-02-21
575,2024-01-18,free,DE,Finance,organic,2024-01-18
576,2024-07-11,free,GB,Tech,referral,2024-07-11
577,11/10/2024,paid,CA,Retail,organic,2024-11-10
578,2024-08-10,free,GB,Education,organic,2024-08-10
579,2024-10-10,paid,US,Tech,linkedin,2024-10-10
580,2024-05-01,paid,US,Retail,google,2024-05-01
581,,free,US,Healthcare,organic,
582,2024-12-04,free,AU,Healthcare,unknown,2024-12-04
583,2024-11-22,free,US,Healthcare,facebook,2024-11-22
584,2024-08-29,free,DE,Education,referral,2024-08-29
585,2024-04-04,free,FR,Finance,facebook,2024-04-04
586,,paid,GB,Manufacturing,referral,
587,2024-10-15,free,JP,Education,linkedin,2024-10-15
588,2024-10-04,free,AU,Healthcare,organic,2024-10-04
589,07/17/2024,paid,IN,Healthcare,google,2024-07-17
590,2024-08-31,free,JP,Education,organic,2024-08-31
591,09/21/2024,free,JP,Healthcare,referral,2024-09-21
592,2024-08-17,free,FR,Tech,google,2024-08-17
593,2024-08-04,free,CA,Manufacturing,organic,2024-08-04
594,2024-10-31,free,CA,Finance,google,2024-10-31
595,2024-07-22,paid,DE,Tech,referral,2024-07-22
596,2024-11-15,free,IN,Retail,linkedin,2024-11-15
597,2024-10-17,free,IN,Finance,linkedin,2024-10-17
598,2024-02-21,paid,JP,Retail,organic,2024-02-21
599,2024-12-01,free,IN,Tech,facebook,2024-12-01
600,2024-03-14,paid,CA,Education,referral,2024-03-14
601,2024-06-18,paid,CA,Manufacturing,organic,2024-06-18
602,2024-01-11,paid,DE,Healthcare,organic,2024-01-11
603,2024-12-22,free,US,Retail,linkedin,2024-12-22
604,2024-08-14,paid,CA,Education,google,2024-08-14
605,2024-04-06,paid,JP,Finance,unknown,2024-04-06
606,09/21/2024,free,DE,Education,referral,2024-09-21
607,2024-09-16,free,CA,Finance,google,2024-09-16
608,04/12/2024,paid,DE,Education,referral,2024-04-12
609,2024-12-26,paid,DE,Healthcare,unknown,2024-12-26
610,2024-03-04,paid,FR,Finance,facebook,2024-03-04
611,2024-08-30,free,DE,Finance,linkedin,2024-08-30
612,2024-12-18,free,FR,Education,facebook,2024-12-18
613,04/19/2024,free,JP,Finance,organic,2024-04-19
614,2024-09-19,free,DE,Education,linkedin,2024-09-19
615,2024-11-27,free,AU,Education,organic,2024-11-27
616,2024-06-05,paid,US,Healthcare,facebook,2024-06-05
617,2024-06-27,paid,IN,Healthcare,referral,2024-06-27
618,2024-11-15,paid,JP,Tech,organic,2024-11-15
619,2024-11-07,paid,FR,Healthcare,google,2024-11-07
620,2024-05-21,paid,DE,Healthcare,referral,2024-05-21
621,2024-11-29,free,JP,Tech,referral,2024-11-29
622,2024-11-03,free,US,Education,facebook,2024-11-03
623,,paid,FR,Tech,facebook,
624,2024-07-26,free,US,Education,linkedin,2024-07-26
625,2024-04-23,paid,IN,Manufacturing,linkedin,2024-04-23
626,06/02/2024,free,JP,Finance,google,2024-06-02
627,2024-03-06,free,DE,Healthcare,referral,2024-03-06
628,2024-12-01,paid,AU,Retail,google,2024-12-01
629,2024-06-18,paid,FR,Healthcare,google,2024-06-18
630,2024-11-20,free,US,Finance,facebook,2024-11-20
631,2024-09-13,paid,US,Tech,google,2024-09-13
633,10/18/2024,free,US,Retail,organic,2024-10-18
634,2024-04-02,free,AU,Manufacturing,unknown,2024-04-02
635,2024-01-03,free,US,Finance,linkedin,2024-01-03
636,2024-09-07,free,DE,Education,linkedin,2024-09-07
637,2024-08-07,paid,FR,Tech,referral,2024-08-07
638,,paid,CA,Finance,linkedin,
639,2024-09-28,free,US,Finance,referral,2024-09-28
640,2024-06-25,paid,DE,Education,organic,2024-06-25
641,2024-01-24,paid,DE,Healthcare,linkedin,2024-01-24
642,2024-03-09,paid,DE,Finance,organic,2024-03-09
643,2024-07-25,free,DE,Education,linkedin,2024-07-25
644,2024-10-28,free,DE,Tech,linkedin,2024-10-28
645,2024-05-10,free,IN,Tech,organic,2024-05-10
646,2024-01-11,paid,GB,Healthcare,google,2024-01-11
647,2024-05-09,free,US,Tech,google,2024-05-09
648,2024-02-21,free,GB,Finance,google,2024-02-21
649,2024-02-23,paid,DE,Manufacturing,google,2024-02-23
650,2024-09-11,paid,DE,Healthcare,linkedin,2024-09-11
651,2024-07-02,free,US,Education,facebook,2024-07-02
652,2024-04-16,free,US,Tech,organic,2024-04-16
653,,free,JP,Healthcare,facebook,
654,17-03-2024,free,JP,Manufacturing,facebook,2024-03-17
655,2024-05-11,paid,IN,Finance,referral,2024-05-11
656,02/21/2024,paid,CA,Healthcare,google,2024-02-21
657,2024-06-09,free,AU,Retail,linkedin,2024-06-09
658,2024-12-05,paid,IN,Education,google,2024-12-05
659,2024-02-17,free,IN,Retail,google,2024-02-17
660,2024-08-21,paid,FR,Healthcare,facebook,2024-08-21
661,2024-03-26,free,FR,Retail,referral,2024-03-26
662,2024-10-29,paid,GB,Manufacturing,google,2024-10-29
663,2024-07-02,free,GB,Retail,organic,2024-07-02
664,02/27/2024,free,CA,Tech,organic,2024-02-27
665,2024-01-07,free,US,Healthcare,google,2024-01-07
666,2024-09-22,free,FR,Healthcare,facebook,2024-09-22
667,2024-05-07,paid,CA,Manufacturing,facebook,2024-05-07
668,10/12/2024,free,DE,Education,linkedin,2024-10-12
669,09/15/2024,free,FR,Manufacturing,referral,2024-09-15
670,2024-06-13,free,GB,Retail,facebook,2024-06-13
671,2024-11-25,free,US,Retail,linkedin,2024-11-25
672,2024-10-20,paid,JP,Finance,organic,2024-10-20
673,2024-09-11,free,AU,Tech,organic,2024-09-11
674,2024-01-19,free,AU,Finance,organic,2024-01-19
675,05-11-2024,free,AU,Healthcare,google,2024-11-05
676,2024-06-23,free,DE,Education,referral,2024-06-23
677,2024-11-13,paid,FR,Retail,linkedin,2024-11-13
678,2024-02-19,paid,IN,Finance,referral,2024-02-19
679,2024-05-29,free,GB,Tech,unknown,2024-05-29
680,2024-09-09,paid,GB,Retail,google,2024-09-09
681,2024-04-10,paid,AU,Healthcare,linkedin,2024-04-10
682,2024-04-07,paid,CA,Finance,unknown,2024-04-07
683,2024-12-10,paid,IN,Finance,linkedin,2024-12-10
684,2024-09-15,free,AU,Finance,facebook,2024-09-15
685,2024-10-26,free,GB,Retail,referral,2024-10-26
686,2024-03-06,paid,AU,Manufacturing,referral,2024-03-06
687,02-08-2024,free,IN,Tech,facebook,2024-08-02
688,24-06-2024,free,CA,Tech,organic,2024-06-24
689,12/24/2024,paid,US,Tech,google,2024-12-24
690,2024-10-10,paid,FR,Tech,referral,2024-10-10
691,2024-12-10,free,AU,Education,facebook,2024-12-10
692,2024-11-22,paid,FR,Finance,linkedin,2024-11-22
693,19-10-2024,paid,AU,Healthcare,facebook,2024-10-19
694,2024-09-24,free,IN,Manufacturing,organic,2024-09-24
695,,free,US,Finance,google,
696,03/15/2024,paid,DE,Retail,organic,2024-03-15
697,2024-01-17,free,DE,Manufacturing,linkedin,2024-01-17
698,2024-07-18,paid,IN,Education,linkedin,2024-07-18
699,2024-07-14,paid,US,Healthcare,linkedin,2024-07-14
700,,free,US,Education,linkedin,
701,08/14/2024,paid,CA,Finance,facebook,2024-08-14
702,2024-11-04,free,JP,Manufacturing,linkedin,2024-11-04
703,2024-12-15,free,DE,Healthcare,linkedin,2024-12-15
704,,paid,IN,Finance,facebook,
705,2024-05-10,free,DE,Retail,linkedin,2024-05-10
706,2024-06-14,paid,GB,Manufacturing,organic,2024-06-14
707,2024-10-08,paid,GB,Finance,organic,2024-10-08
708,2024-04-04,free,JP,Education,referral,2024-04-04
709,2024-07-25,free,GB,Healthcare,organic,2024-07-25
710,2024-07-03,paid,GB,Manufacturing,google,2024-07-03
711,2024-11-28,paid,US,Retail,google,2024-11-28
712,10-11-2024,free,FR,Manufacturing,google,2024-11-10
713,14-07-2024,paid,CA,Tech,unknown,2024-07-14
714,2024-05-24,paid,JP,Healthcare,facebook,2024-05-24
715,2024-08-16,free,CA,Education,organic,2024-08-16
716,2024-02-19,free,JP,Education,google,2024-02-19
717,2024-12-09,paid,US,Retail,referral,2024-12-09
718,12/25/2024,paid,GB,Retail,facebook,2024-12-25
719,2024-02-06,paid,JP,Education,referral,2024-02-06
720,2024-02-14,paid,GB,Tech,organic,2024-02-14
721,26-04-2024,paid,GB,Tech,linkedin,2024-04-26
722,2024-06-10,free,DE,Finance,referral,2024-06-10
723,2024-02-02,free,JP,Retail,linkedin,2024-02-02
724,2024-02-24,free,IN,Healthcare,facebook,2024-02-24
725,2024-08-12,free,DE,Healthcare,referral,2024-08-12
726,2024-04-22,paid,GB,Finance,referral,2024-04-22
727,12/12/2024,paid,CA,Tech,facebook,2024-12-12
728,2024-10-11,paid,IN,Finance,facebook,2024-10-11
729,2024-02-13,paid,DE,Healthcare,google,2024-02-13
730,11/26/2024,free,CA,Tech,organic,2024-11-26
731,2024-05-09,free,IN,Tech,referral,2024-05-09
732,2024-10-08,paid,FR,Manufacturing,referral,2024-10-08
733,2024-10-24,free,IN,Tech,facebook,2024-10-24
734,2024-02-21,free,US,Education,facebook,2024-02-21
735,2024-06-17,free,IN,Education,organic,2024-06-17
736,10-06-2024,paid,US,Tech,facebook,2024-06-10
737,2024-12-30,paid,FR,Tech,linkedin,2024-12-30
738,06/18/2024,paid,AU,Manufacturing,linkedin,2024-06-18
739,2024-02-25,paid,GB,Healthcare,unknown,2024-02-25
740,2024-04-10,free,AU,Manufacturing,linkedin,2024-04-10
741,01/10/2024,paid,JP,Manufacturing,linkedin,2024-01-10
742,2024-01-19,paid,DE,Education,organic,2024-01-19
743,2024-07-06,paid,US,Finance,unknown,2024-07-06
744,2024-09-18,free,JP,Healthcare,referral,2024-09-18
745,2024-11-10,free,US,Manufacturing,linkedin,2024-11-10
746,16-10-2024,free,DE,Tech,facebook,2024-10-16
747,2024-07-02,free,AU,Healthcare,linkedin,2024-07-02
748,2024-04-29,paid,AU,Education,organic,2024-04-29
749,08/20/2024,paid,AU,Manufacturing,facebook,2024-08-20
750,2024-09-23,paid,JP,Retail,linkedin,2024-09-23
751,2024-03-30,free,FR,Manufacturing,referral,2024-03-30
752,2024-04-24,paid,FR,Finance,facebook,2024-04-24
753,2024-11-05,paid,IN,Manufacturing,unknown,2024-11-05
754,2024-09-20,free,CA,Tech,facebook,2024-09-20
755,2024-03-01,paid,FR,Retail,referral,2024-03-01
756,2024-12-11,free,JP,Finance,facebook,2024-12-11
757,2024-01-12,free,DE,Healthcare,unknown,2024-01-12
758,01/21/2024,free,FR,Healthcare,linkedin,2024-01-21
759,21-09-2024,free,GB,Tech,unknown,2024-09-21
760,25-05-2024,paid,AU,Retail,facebook,2024-05-25
761,2024-07-29,free,AU,Manufacturing,linkedin,2024-07-29
762,2024-05-15,paid,FR,Retail,referral,2024-05-15
763,2024-04-27,free,CA,Healthcare,google,2024-04-27
764,2024-09-15,free,IN,Finance,referral,2024-09-15
765,2024-11-10,free,GB,Finance,linkedin,2024-11-10
766,07-03-2024,free,AU,Manufacturing,organic,2024-03-07
767,2024-09-24,paid,DE,Tech,referral,2024-09-24
768,2024-09-03,free,CA,Education,organic,2024-09-03
769,2024-09-01,free,IN,Manufacturing,organic,2024-09-01
770,2024-10-05,free,AU,Education,linkedin,2024-10-05
771,2024-09-23,paid,US,Manufacturing,linkedin,2024-09-23
772,2024-03-20,paid,US,Tech,google,2024-03-20
773,2024-07-06,paid,FR,Finance,facebook,2024-07-06
774,2024-10-12,paid,US,Manufacturing,referral,2024-10-12
775,2024-10-22,free,DE,Education,linkedin,2024-10-22
776,2024-04-27,free,CA,Healthcare,referral,2024-04-27
777,2024-07-24,free,CA,Finance,organic,2024-07-24
778,2024-11-21,free,GB,Education,facebook,2024-11-21
779,2024-08-10,paid,US,Healthcare,google,2024-08-10
780,15-07-2024,paid,DE,Finance,referral,2024-07-15
781,30-01-2024,paid,IN,Retail,facebook,2024-01-30
782,,paid,AU,Manufacturing,google,
783,,free,AU,Retail,referral,
784,2024-01-19,free,FR,Retail,facebook,2024-01-19
785,2024-07-23,free,AU,Finance,linkedin,2024-07-23
786,,free,JP,Education,referral,
787,13-10-2024,paid,US,Education,unknown,2024-10-13
788,2024-04-09,free,DE,Finance,facebook,2024-04-09
789,2024-09-16,paid,CA,Education,google,2024-09-16
790,19-09-2024,paid,IN,Manufacturing,facebook,2024-09-19
791,2024-07-12,paid,GB,Finance,linkedin,2024-07-12
792,10/27/2024,paid,JP,Healthcare,referral,2024-10-27
793,2024-04-22,paid,GB,Manufacturing,referral,2024-04-22
794,2024-09-21,paid,DE,Retail,referral,2024-09-21
795,2024-07-23,free,DE,Tech,unknown,2024-07-23
796,2024-08-31,paid,US,Finance,linkedin,2024-08-31
797,15-12-2024,free,US,Healthcare,google,2024-12-15
798,2024-05-15,free,DE,Manufacturing,referral,2024-05-15
799,2024-02-24,paid,FR,Retail,google,2024-02-24
800,,free,DE,Tech,facebook,
801,2024-06-10,paid,FR,Manufacturing,google,2024-06-10
802,2024-09-18,free,FR,Retail,google,2024-09-18
803,2024-08-04,paid,CA,Healthcare,referral,2024-08-04
804,2024-03-30,paid,FR,Healthcare,organic,2024-03-30
805,2024-01-07,free,FR,Retail,organic,2024-01-07
806,2024-05-12,paid,FR,Tech,linkedin,2024-05-12
807,2024-06-24,free,JP,Finance,linkedin,2024-06-24
808,2024-07-09,paid,AU,Retail,organic,2024-07-09
809,2024-10-21,paid,US,Education,facebook,2024-10-21
810,2024-07-14,free,AU,Education,referral,2024-07-14
811,2024-03-31,paid,GB,Manufacturing,referral,2024-03-31
812,10/14/2024,free,AU,Tech,facebook,2024-10-14
813,04/20/2024,free,JP,Retail,facebook,2024-04-20
814,2024-05-13,paid,DE,Tech,organic,2024-05-13
815,,free,CA,Education,linkedin,
816,2024-11-28,paid,JP,Education,facebook,2024-11-28
817,2024-09-18,free,FR,Healthcare,linkedin,2024-09-18
818,2024-08-25,free,CA,Manufacturing,google,2024-08-25
819,2024-06-21,paid,GB,Finance,referral,2024-06-21
820,2024-06-24,paid,CA,Tech,organic,2024-06-24
821,2024-11-26,paid,FR,Retail,referral,2024-11-26
822,2024-08-18,free,FR,Healthcare,organic,2024-08-18
823,2024-12-04,free,US,Tech,google,2024-12-04
824,2024-02-22,paid,JP,Finance,referral,2024-02-22
826,2024-03-20,paid,AU,Retail,organic,2024-03-20
827,2024-05-25,free,GB,Manufacturing,facebook,2024-05-25
828,,paid,FR,Tech,referral,
829,03-10-2024,free,GB,Tech,unknown,2024-10-03
830,2024-10-29,paid,CA,Retail,google,2024-10-29
831,2024-09-30,free,US,Manufacturing,referral,2024-09-30
832,2024-07-06,free,CA,Finance,referral,2024-07-06
833,2024-03-10,free,US,Finance,unknown,2024-03-10
834,2024-09-01,paid,AU,Manufacturing,referral,2024-09-01
835,2024-01-04,paid,US,Finance,linkedin,2024-01-04
836,2024-11-26,paid,FR,Manufacturing,google,2024-11-26
837,2024-05-02,paid,JP,Finance,google,2024-05-02
838,09/29/2024,free,FR,Manufacturing,referral,2024-09-29
839,2024-02-26,paid,DE,Healthcare,facebook,2024-02-26
840,2024-04-06,free,FR,Tech,referral,2024-04-06
841,2024-05-24,free,GB,Healthcare,linkedin,2024-05-24
842,2024-01-08,paid,GB,Tech,organic,2024-01-08
843,2024-08-25,free,US,Tech,linkedin,2024-08-25
844,,free,FR,Manufacturing,facebook,
845,04/08/2024,paid,IN,Tech,referral,2024-04-08
846,2024-12-31,paid,JP,Finance,google,2024-12-31
847,2024-01-18,free,IN,Tech,referral,2024-01-18
848,2024-04-16,paid,DE,Finance,facebook,2024-04-16
849,2024-01-22,free,IN,Manufacturing,google,2024-01-22
850,2024-06-01,free,CA,Retail,linkedin,2024-06-01
851,2024-08-10,paid,DE,Manufacturing,organic,2024-08-10
852,2024-05-04,paid,IN,Education,organic,2024-05-04
853,2024-07-09,paid,CA,Tech,referral,2024-07-09
854,22-06-2024,free,US,Finance,unknown,2024-06-22
855,2024-03-19,free,AU,Manufacturing,linkedin,2024-03-19
856,2024-10-12,paid,US,Finance,facebook,2024-10-12
857,2024-12-18,paid,US,Tech,organic,2024-12-18
858,2024-08-12,paid,US,Tech,linkedin,2024-08-12
859,2024-10-05,paid,GB,Retail,referral,2024-10-05
860,2024-10-10,paid,AU,Education,google,2024-10-10
861,2024-10-04,free,AU,Healthcare,referral,2024-10-04
862,2024-07-13,paid,GB,Tech,referral,2024-07-13
863,2024-02-02,paid,FR,Finance,linkedin,2024-02-02
864,2024-09-11,paid,AU,Retail,organic,2024-09-11
865,2024-06-13,free,DE,Tech,linkedin,2024-06-13
866,2024-03-07,free,CA,Finance,google,2024-03-07
867,2024-01-17,paid,CA,Healthcare,linkedin,2024-01-17
868,2024-10-29,free,IN,Manufacturing,facebook,2024-10-29
869,2024-04-16,free,FR,Finance,referral,2024-04-16
870,2024-02-01,paid,DE,Manufacturing,organic,2024-02-01
871,01/30/2024,free,JP,Retail,google,2024-01-30
872,2024-06-04,free,GB,Retail,referral,2024-06-04
873,2024-09-29,free,CA,Tech,linkedin,2024-09-29
874,2024-04-01,free,GB,Healthcare,facebook,2024-04-01
875,2024-12-11,free,US,Manufacturing,linkedin,2024-12-11
876,2024-10-08,free,JP,Retail,referral,2024-10-08
877,14-08-2024,paid,FR,Education,google,2024-08-14
878,2024-11-20,free,CA,Tech,organic,2024-11-20
879,2024-07-11,paid,GB,Education,referral,2024-07-11
880,17-08-2024,free,US,Tech,google,2024-08-17
881,,free,DE,Healthcare,referral,
882,2024-06-03,free,GB,Education,facebook,2024-06-03
883,,paid,DE,Finance,linkedin,
884,19-10-2024,free,GB,Manufacturing,organic,2024-10-19
885,2024-03-11,free,FR,Tech,google,2024-03-11
886,2024-06-02,free,FR,Finance,organic,2024-06-02
887,2024-06-15,free,CA,Finance,organic,2024-06-15
