user_id,plan_start_date,plan_end_date,churned,mrr,plan_start_clean,plan_end_clean
465,2024-01-31,,N,79,2024-01-31,
466,2024-01-16,2025-02-09,N,0,2024-01-16,2025-02-09
467,2024-01-20,,Y,99,2024-01-20,
468,2024-01-04,07/27/2025,N,0,2024-01-04,2025-07-27
469,2024-01-18,,N,0,2024-01-18,
470,2024-01-22,2025-09-13,N,0,2024-01-22,2025-09-13
471,2024-01-18,,N,0,2024-01-18,
472,2024-01-16,05/10/2025,Y,59,2024-01-16,2025-05-10
473,2024-01-17,2025-02-10,Y,0,2024-01-17,2025-02-10
474,2024-01-06,2024-12-31,Y,0,2024-01-06,2024-12-31
475,2024-01-12,,Y,0,2024-01-12,
476,2024-01-06,2025-06-29,Y,0,2024-01-06,2025-06-29
477,2024-01-23,06/16/2025,Y,0,2024-01-23,2025-06-16
478,2024-01-19,09/10/2025,Y,149,2024-01-19,2025-09-10
479,2024-01-23,02/16/2025,N,59,2024-01-23,2025-02-16
480,2024-01-24,,Y,149,2024-01-24,
481,2024-01-23,2025-04-17,N,59,2024-01-23,2025-04-17
482,,,Y,0,,
483,2024-01-22,2025-07-15,Y,29,2024-01-22,2025-07-15
484,,2024-05-30,Y,59,,2024-05-30
485,2024-01-26,06/24/2024,Y,0,2024-01-26,2024-06-24
486,2024-01-04,09/30/2024,N,59,2024-01-04,2024-09-30
487,2024-01-10,07/03/2025,N,0,2024-01-10,2025-07-03
488,2024-01-07,2025-03-02,N,49,2024-01-07,2025-03-02
489,2024-01-19,2025-08-11,Y,0,2024-01-19,2025-08-11
490,2024-01-18,,N,39,2024-01-18,
491,2024-01-04,,N,0,2024-01-04,
492,2024-01-03,02/26/2025,Y,0,2024-01-03,2025-02-26
493,2024-01-01,2025-06-24,N,0,2024-01-01,2025-06-24
494,,2025-09-22,Y,0,,2025-09-22
495,2024-01-06,,N,59,2024-01-06,
496,2024-01-12,09/08/2024,N,0,2024-01-12,2024-09-08
497,2024-01-16,04/15/2024,N,0,2024-01-16,2024-04-15
498,2024-01-10,2025-10-31,Y,49,2024-01-10,2025-10-31
499,2024-01-18,,Y,59,2024-01-18,
500,2024-01-03,2024-12-28,Y,0,2024-01-03,2024-12-28
501,,2024-03-31,Y,0,,2024-03-31
502,2024-01-10,,N,0,2024-01-10,
503,2024-01-30,,Y,0,2024-01-30,
504,2024-01-02,2025-11-22,N,39,2024-01-02,2025-11-22
505,2024-01-13,07/11/2024,N,59,2024-01-13,2024-07-11
506,2024-01-01,09/27/2024,N,99,2024-01-01,2024-09-27
507,2024-01-28,2024-08-25,Y,79,2024-01-28,2024-08-25
508,2024-01-11,01/05/2025,N,59,2024-01-11,2025-01-05
509,2024-01-10,05/04/2025,N,99,2024-01-10,2025-05-04
510,2024-01-13,2025-09-04,N,29,2024-01-13,2025-09-04
511,2024-01-03,2024-07-01,Y,0,2024-01-03,2024-07-01
512,2024-01-02,01/26/2025,Y,0,2024-01-02,2025-01-26
514,2024-01-23,10/19/2024,N,0,2024-01-23,2024-10-19
515,2024-01-10,07/08/2024,N,0,2024-01-10,2024-07-08
516,2024-01-18,2024-10-14,Y,0,2024-01-18,2024-10-14
517,2024-01-13,08/10/2024,N,0,2024-01-13,2024-08-10
518,,,Y,0,,
519,2024-01-14,01/03/2026,Y,0,2024-01-14,2026-01-03
520,2024-01-17,08/14/2024,N,59,2024-01-17,2024-08-14
521,2024-01-19,06/12/2025,Y,99,2024-01-19,2025-06-12
522,,2024-11-26,N,0,,2024-11-26
523,2024-01-25,,Y,79,2024-01-25,
524,2024-01-16,,N,59,2024-01-16,
525,2024-01-01,,N,0,2024-01-01,
526,2024-01-04,2024-10-30,Y,0,2024-01-04,2024-10-30
527,2024-01-10,2025-09-01,N,59,2024-01-10,2025-09-01
528,2024-01-21,08/13/2025,Y,0,2024-01-21,2025-08-13
529,2024-01-14,2024-09-10,Y,0,2024-01-14,2024-09-10
530,2024-01-02,,Y,29,2024-01-02,
531,2024-01-27,08/24/2024,Y,0,2024-01-27,2024-08-24
532,2024-01-27,,N,79,2024-01-27,
533,2024-01-08,,N,79,2024-01-08,
534,2024-01-02,,N,0,2024-01-02,
535,2024-01-02,,N,39,2024-01-02,
536,2024-01-10,10/31/2025,Y,0,2024-01-10,2025-10-31
537,2024-01-13,2024-08-10,Y,149,2024-01-13,2024-08-10
538,2024-01-16,02/09/2025,Y,0,2024-01-16,2025-02-09
539,2024-01-12,2025-04-06,N,149,2024-01-12,2025-04-06
540,2024-01-14,2026-01-03,Y,99,2024-01-14,2026-01-03
541,2024-01-01,09/22/2025,Y,0,2024-01-01,2025-09-22
542,2024-01-31,09/27/2024,N,0,2024-01-31,2024-09-27
543,2024-01-05,08/27/2025,N,0,2024-01-05,2025-08-27
544,,12/26/2024,Y,149,,2024-12-26
545,2024-01-19,2024-04-18,Y,0,2024-01-19,2024-04-18
546,2024-01-29,,Y,0,2024-01-29,
547,2024-01-22,2024-04-21,Y,79,2024-01-22,2024-04-21
548,2024-01-23,,Y,0,2024-01-23,
549,2024-01-24,05/23/2024,Y,0,2024-01-24,2024-05-23
550,2024-01-09,2024-06-07,Y,0,2024-01-09,2024-06-07
551,2024-01-17,11/12/2024,Y,49,2024-01-17,2024-11-12
552,2024-01-06,2025-04-30,Y,79,2024-01-06,2025-04-30
553,2024-01-18,2025-07-11,N,79,2024-01-18,2025-07-11
554,2024-01-28,2024-11-23,N,0,2024-01-28,2024-11-23
555,2024-01-30,2024-07-28,Y,0,2024-01-30,2024-07-28
556,2024-01-10,2025-01-04,N,0,2024-01-10,2025-01-04
557,2024-01-18,,Y,0,2024-01-18,
558,2024-01-17,2025-03-12,N,0,2024-01-17,2025-03-12
559,2024-01-15,,Y,0,2024-01-15,
560,2024-01-27,01/21/2025,N,0,2024-01-27,2025-01-21
561,2024-01-15,2024-11-10,Y,79,2024-01-15,2024-11-10
562,2024-01-31,04/25/2025,N,0,2024-01-31,2025-04-25
563,2024-01-25,10/16/2025,Y,99,2024-01-25,2025-10-16
564,2024-01-09,,Y,39,2024-01-09,
565,2024-01-01,12/21/2025,N,59,2024-01-01,2025-12-21
566,2024-01-27,04/21/2025,N,49,2024-01-27,2025-04-21
567,2024-01-15,,N,29,2024-01-15,
569,2024-01-01,2024-03-31,Y,0,2024-01-01,2024-03-31
570,2024-01-26,2024-07-24,Y,39,2024-01-26,2024-07-24
571,2024-01-06,05/05/2024,N,0,2024-01-06,2024-05-05
572,2024-01-27,05/21/2025,Y,59,2024-01-27,2025-05-21
573,2024-01-18,2025-04-12,Y,49,2024-01-18,2025-04-12
574,2024-01-21,2025-10-12,N,0,2024-01-21,2025-10-12
575,2024-01-16,10/07/2025,Y,0,2024-01-16,2025-10-07
576,2024-01-06,,Y,0,2024-01-06,
577,2024-01-12,,N,149,2024-01-12,
578,2024-01-14,2025-03-09,N,0,2024-01-14,2025-03-09
579,2024-01-08,12/03/2024,Y,149,2024-01-08,2024-12-03
580,2024-01-19,,N,99,2024-01-19,
581,2024-01-10,12/30/2025,N,79,2024-01-10,2025-12-30
582,,11/26/2024,Y,0,,2024-11-26
583,2024-01-10,,Y,0,2024-01-10,
584,2024-01-21,,Y,0,2024-01-21,
585,2024-01-03,,Y,0,2024-01-03,
586,2024-01-22,,N,59,2024-01-22,
587,2024-01-31,,N,0,2024-01-31,
588,2024-01-02,,Y,0,2024-01-02,
589,2024-01-08,2024-05-07,Y,49,2024-01-08,2024-05-07
590,2024-01-12,09/03/2025,Y,0,2024-01-12,2025-09-03
591,2024-01-05,10/31/2024,Y,0,2024-01-05,2024-10-31
592,2024-01-25,,N,0,2024-01-25,
593,2024-01-25,07/18/2025,N,0,2024-01-25,2025-07-18
594,2024-01-27,2024-08-24,N,0,2024-01-27,2024-08-24
595,2024-01-22,,Y,29,2024-01-22,
596,2024-01-25,2024-10-21,N,0,2024-01-25,2024-10-21
597,2024-01-23,2025-09-14,N,0,2024-01-23,2025-09-14
598,2024-01-10,2025-08-02,N,59,2024-01-10,2025-08-02
599,2024-01-13,02/06/2025,Y,0,2024-01-13,2025-02-06
600,,2024-04-30,N,49,,2024-04-30
601,2024-01-24,12/14/2025,Y,99,2024-01-24,2025-12-14
602,2024-01-11,,N,149,2024-01-11,
603,2024-01-19,,Y,0,2024-01-19,
604,2024-01-15,,N,49,2024-01-15,
605,2024-01-21,2024-12-16,N,79,2024-01-21,2024-12-16
606,2024-01-21,,N,0,2024-01-21,
607,2024-01-19,01/13/2025,N,0,2024-01-19,2025-01-13
608,2024-01-29,,Y,149,2024-01-29,
609,2024-01-06,,N,59,2024-01-06,
610,2024-01-04,01/28/2025,N,39,2024-01-04,2025-01-28
611,2024-01-01,03/26/2025,Y,0,2024-01-01,2025-03-26
612,2024-01-31,,Y,0,2024-01-31,
613,2024-01-31,,Y,0,2024-01-31,
614,2024-01-16,11/11/2024,N,0,2024-01-16,2024-11-11
615,2024-01-02,,N,0,2024-01-02,
616,2024-01-30,,N,79,2024-01-30,
617,2024-01-21,2025-05-15,Y,39,2024-01-21,2025-05-15
618,2024-01-06,05/30/2025,Y,59,2024-01-06,2025-05-30
619,2024-01-10,04/09/2024,Y,59,2024-01-10,2024-04-09
620,2024-01-21,02/14/2025,Y,59,2024-01-21,2025-02-14
621,,2025-05-25,N,0,,2025-05-25
622,2024-01-16,2025-01-10,Y,0,2024-01-16,2025-01-10
623,2024-01-03,07/26/2025,Y,79,2024-01-03,2025-07-26
624,2024-01-25,03/20/2025,Y,0,2024-01-25,2025-03-20
625,2024-01-26,2025-05-20,Y,79,2024-01-26,2025-05-20
626,2024-01-25,04/24/2024,N,0,2024-01-25,2024-04-24
627,2024-01-04,11/24/2025,Y,0,2024-01-04,2025-11-24
628,2024-01-24,,Y,59,2024-01-24,
629,2024-01-12,,Y,39,2024-01-12,
630,,11/26/2024,Y,0,,2024-11-26
631,2024-01-01,03/31/2024,N,59,2024-01-01,2024-03-31
632,2024-01-03,,Y,0,2024-01-03,
633,2024-01-28,10/24/2024,N,0,2024-01-28,2024-10-24
634,2024-01-21,01/10/2026,Y,0,2024-01-21,2026-01-10
635,2024-01-21,09/12/2025,N,0,2024-01-21,2025-09-12
636,2024-01-07,,Y,0,2024-01-07,
637,2024-01-06,2024-09-02,Y,79,2024-01-06,2024-09-02
638,2024-01-17,2024-06-15,N,39,2024-01-17,2024-06-15
639,2024-01-24,11/14/2025,N,0,2024-01-24,2025-11-14
640,2024-01-02,,N,39,2024-01-02,
641,2024-01-21,,Y,59,2024-01-21,
642,2024-01-17,05/11/2025,N,59,2024-01-17,2025-05-11
643,2024-01-18,,Y,0,2024-01-18,
644,2024-01-15,04/14/2024,N,0,2024-01-15,2024-04-14
645,2024-01-30,01/24/2025,N,0,2024-01-30,2025-01-24
646,2024-01-08,,N,59,2024-01-08,
647,,,N,0,,
648,2024-01-01,2025-12-21,Y,0,2024-01-01,2025-12-21
649,2024-01-04,06/27/2025,Y,149,2024-01-04,2025-06-27
650,2024-01-30,,Y,99,2024-01-30,
651,2024-01-02,2025-04-26,Y,0,2024-01-02,2025-04-26
652,2024-01-20,,Y,0,2024-01-20,
653,2024-01-30,,N,0,2024-01-30,
654,2024-01-12,01/06/2025,Y,0,2024-01-12,2025-01-06
655,2024-01-03,08/25/2025,N,99,2024-01-03,2025-08-25
656,2024-01-18,10/14/2024,N,59,2024-01-18,2024-10-14
657,,2024-12-26,Y,0,,2024-12-26
658,2024-01-29,,N,99,2024-01-29,
659,2024-01-17,,Y,0,2024-01-17,
660,,,N,79,,
661,,2024-10-27,Y,0,,2024-10-27
662,2024-01-13,10/04/2025,N,49,2024-01-13,2025-10-04
663,,12/21/2025,Y,0,,2025-12-21
664,2024-01-21,,N,0,2024-01-21,
665,2024-01-03,2025-08-25,N,0,2024-01-03,2025-08-25
666,2024-01-22,,N,0,2024-01-22,
667,2024-01-14,10/10/2024,N,49,2024-01-14,2024-10-10
668,2024-01-15,,Y,0,2024-01-15,
669,2024-01-28,08/25/2024,Y,0,2024-01-28,2024-08-25
670,2024-01-27,2024-06-25,N,0,2024-01-27,2024-06-25
671,2024-01-19,02/12/2025,Y,0,2024-01-19,2025-02-12
672,2024-01-18,2025-12-08,N,79,2024-01-18,2025-12-08
673,2024-01-19,04/18/2024,N,59,2024-01-19,2024-04-18
674,2024-01-08,,N,79,2024-01-08,
675,2024-01-29,2024-08-26,N,0,2024-01-29,2024-08-26
676,2024-01-24,2025-12-14,N,0,2024-01-24,2025-12-14
677,2024-01-18,2025-11-08,N,49,2024-01-18,2025-11-08
678,2024-01-04,2024-07-02,Y,29,2024-01-04,2024-07-02
679,2024-01-28,11/18/2025,N,0,2024-01-28,2025-11-18
680,2024-01-01,11/26/2024,N,99,2024-01-01,2024-11-26
681,2024-01-17,2024-08-14,N,79,2024-01-17,2024-08-14
682,2024-01-25,,Y,99,2024-01-25,
683,2024-01-10,2025-06-03,N,149,2024-01-10,2025-06-03
684,2024-01-15,2024-12-10,N,0,2024-01-15,2024-12-10
685,2024-01-25,,N,0,2024-01-25,
686,2024-01-23,,N,99,2024-01-23,
687,2024-01-14,03/09/2025,N,0,2024-01-14,2025-03-09
688,2024-01-01,,Y,0,2024-01-01,
689,2024-01-16,01/05/2026,Y,29,2024-01-16,2026-01-05
690,,,N,99,,
691,2024-01-16,,Y,0,2024-01-16,
692,2024-01-30,2025-12-20,Y,149,2024-01-30,2025-12-20
693,2024-01-15,2025-12-05,Y,49,2024-01-15,2025-12-05
694,2024-01-01,,N,0,2024-01-01,
695,2024-01-14,02/07/2025,Y,0,2024-01-14,2025-02-07
696,2024-01-03,2025-06-26,N,39,2024-01-03,2025-06-26
697,2024-01-03,2025-05-27,N,0,2024-01-03,2025-05-27
698,2024-01-01,2024-10-27,Y,29,2024-01-01,2024-10-27
699,2024-01-28,09/19/2025,N,59,2024-01-28,2025-09-19
700,2024-01-26,,N,0,2024-01-26,
701,2024-01-20,04/19/2024,Y,29,2024-01-20,2024-04-19
702,,2025-10-22,Y,0,,2025-10-22
703,2024-01-16,2025-11-06,N,0,2024-01-16,2025-11-06
704,2024-01-16,11/11/2024,Y,59,2024-01-16,2024-11-11
705,2024-01-13,,Y,0,2024-01-13,
706,2024-01-27,2025-05-21,Y,49,2024-01-27,2025-05-21
707,2024-01-22,2025-10-13,Y,149,2024-01-22,2025-10-13
708,2024-01-04,2024-07-02,Y,0,2024-01-04,2024-07-02
709,2024-01-29,,Y,0,2024-01-29,
710,2024-01-09,05/03/2025,Y,39,2024-01-09,2025-05-03
711,2024-01-02,,N,29,2024-01-02,
712,2024-01-16,2024-05-15,N,0,2024-01-16,2024-05-15
713,2024-01-04,2025-09-25,Y,29,2024-01-04,2025-09-25
714,2024-01-03,,N,99,2024-01-03,
715,2024-01-28,2024-07-26,Y,0,2024-01-28,2024-07-26
716,2024-01-08,,Y,0,2024-01-08,
717,2024-01-20,,N,79,2024-01-20,
718,2024-01-14,12/09/2024,N,49,2024-01-14,2024-12-09
719,2024-01-08,,Y,59,2024-01-08,
720,2024-01-13,01/07/2025,N,49,2024-01-13,2025-01-07
721,2024-01-24,,Y,79,2024-01-24,
722,2024-01-30,06/23/2025,Y,0,2024-01-30,2025-06-23
723,2024-01-07,,N,0,2024-01-07,
724,2024-01-11,2025-12-31,N,0,2024-01-11,2025-12-31
725,2024-01-26,,Y,0,2024-01-26,
726,2024-01-29,04/23/2025,N,79,2024-01-29,2025-04-23
727,2024-01-24,11/19/2024,N,49,2024-01-24,2024-11-19
728,2024-01-27,2024-12-22,Y,59,2024-01-27,2024-12-22
729,2024-01-07,2024-05-06,N,99,2024-01-07,2024-05-06
730,2024-01-31,,Y,0,2024-01-31,
731,2024-01-29,05/23/2025,N,0,2024-01-29,2025-05-23
732,2024-01-19,2024-04-18,Y,59,2024-01-19,2024-04-18
733,2024-01-27,,Y,0,2024-01-27,
734,2024-01-30,,Y,0,2024-01-30,
735,2024-01-15,10/06/2025,N,0,2024-01-15,2025-10-06
736,2024-01-23,2025-03-18,N,99,2024-01-23,2025-03-18
737,2024-01-10,,N,29,2024-01-10,
738,2024-01-19,2024-05-18,N,29,2024-01-19,2024-05-18
739,2024-01-30,,N,49,2024-01-30,
740,2024-01-30,02/23/2025,N,0,2024-01-30,2025-02-23
741,2024-01-03,08/30/2024,N,29,2024-01-03,2024-08-30
742,2024-01-01,2025-03-26,Y,49,2024-01-01,2025-03-26
743,2024-01-22,09/13/2025,N,49,2024-01-22,2025-09-13
744,2024-01-30,2024-04-29,Y,0,2024-01-30,2024-04-29
745,2024-01-31,2024-04-30,N,0,2024-01-31,2024-04-30
747,2024-01-07,,N,0,2024-01-07,
748,2024-01-29,,N,59,2024-01-29,
749,2024-01-13,,Y,99,2024-01-13,
750,,,Y,79,,
751,2024-01-30,03/25/2025,N,0,2024-01-30,2025-03-25
752,2024-01-06,2025-03-01,Y,99,2024-01-06,2025-03-01
753,2024-01-20,,N,149,2024-01-20,
754,2024-01-18,2025-12-08,Y,0,2024-01-18,2025-12-08
755,2024-01-21,2024-09-17,N,149,2024-01-21,2024-09-17
756,2024-01-12,2024-11-07,Y,0,2024-01-12,2024-11-07
757,2024-01-14,2024-12-09,N,0,2024-01-14,2024-12-09
758,2024-01-25,,N,0,2024-01-25,
759,2024-01-18,2025-05-12,N,0,2024-01-18,2025-05-12
760,2024-01-30,2025-10-21,N,149,2024-01-30,2025-10-21
761,2024-01-09,,N,0,2024-01-09,
762,2024-01-24,,N,149,2024-01-24,
763,2024-01-21,2024-11-16,Y,0,2024-01-21,2024-11-16
764,2024-01-27,,N,0,2024-01-27,
765,2024-01-10,2024-10-06,Y,0,2024-01-10,2024-10-06
766,2024-01-27,,Y,0,2024-01-27,
767,2024-01-01,05/25/2025,Y,49,2024-01-01,2025-05-25
768,2024-01-31,,N,0,2024-01-31,
769,2024-01-24,12/14/2025,N,0,2024-01-24,2025-12-14
770,,04/25/2025,N,0,,2025-04-25
771,2024-01-27,,N,29,2024-01-27,
772,2024-01-01,,N,149,2024-01-01,
773,2024-01-25,2026-01-14,N,99,2024-01-25,2026-01-14
774,2024-01-30,,Y,59,2024-01-30,
775,2024-01-23,07/21/2024,N,0,2024-01-23,2024-07-21
776,2024-01-27,2024-10-23,N,0,2024-01-27,2024-10-23
777,2024-01-16,2024-09-12,Y,0,2024-01-16,2024-09-12
778,2024-01-23,07/16/2025,N,0,2024-01-23,2025-07-16
779,2024-01-20,03/15/2025,Y,49,2024-01-20,2025-03-15
780,2024-01-21,,N,39,2024-01-21,
781,2024-01-06,2025-09-27,Y,149,2024-01-06,2025-09-27
782,2024-01-19,02/12/2025,N,99,2024-01-19,2025-02-12
783,2024-01-12,03/07/2025,Y,0,2024-01-12,2025-03-07
784,2024-01-16,2025-04-10,Y,0,2024-01-16,2025-04-10
785,2024-01-30,02/23/2025,N,0,2024-01-30,2025-02-23
786,2024-01-09,,N,0,2024-01-09,
787,2024-01-16,2025-10-07,N,149,2024-01-16,2025-10-07
788,2024-01-27,,N,0,2024-01-27,
789,2024-01-28,2025-11-18,Y,29,2024-01-28,2025-11-18
790,2024-01-23,2024-10-19,N,79,2024-01-23,2024-10-19
791,2024-01-03,,N,39,2024-01-03,
792,2024-01-05,09/01/2024,N,59,2024-01-05,2024-09-01
793,2024-01-03,01/27/2025,N,39,2024-01-03,2025-01-27
794,2024-01-15,,N,29,2024-01-15,
795,2024-01-26,2024-12-21,N,0,2024-01-26,2024-12-21
796,2024-01-20,12/15/2024,N,99,2024-01-20,2024-12-15
797,2024-01-12,2025-01-06,N,0,2024-01-12,2025-01-06
798,2024-01-06,09/27/2025,Y,0,2024-01-06,2025-09-27
800,2024-01-09,,N,0,2024-01-09,
801,2024-01-16,2024-07-14,N,79,2024-01-16,2024-07-14
802,2024-01-09,,Y,0,2024-01-09,
803,2024-01-18,,N,59,2024-01-18,
804,2024-01-07,,Y,59,2024-01-07,
805,2024-01-18,,N,0,2024-01-18,
806,2024-01-31,01/20/2026,N,79,2024-01-31,2026-01-20
807,2024-01-15,,N,0,2024-01-15,
808,2024-01-18,2024-05-17,N,79,2024-01-18,2024-05-17
809,2024-01-21,12/16/2024,N,39,2024-01-21,2024-12-16
810,2024-01-09,,Y,0,2024-01-09,
811,2024-01-06,2024-06-04,N,39,2024-01-06,2024-06-04
812,2024-01-14,2025-04-08,Y,0,2024-01-14,2025-04-08
813,2024-01-24,,N,0,2024-01-24,
814,2024-01-20,,N,39,2024-01-20,
815,2024-01-28,2024-06-26,N,0,2024-01-28,2024-06-26
816,2024-01-21,2024-09-17,Y,99,2024-01-21,2024-09-17
817,2024-01-14,03/09/2025,N,0,2024-01-14,2025-03-09
818,2024-01-06,,Y,0,2024-01-06,
819,2024-01-29,,N,39,2024-01-29,
820,2024-01-31,2024-12-26,Y,79,2024-01-31,2024-12-26
821,2024-01-08,2024-04-07,N,59,2024-01-08,2024-04-07
822,2024-01-27,04/26/2024,Y,0,2024-01-27,2024-04-26
823,2024-01-22,2024-06-20,Y,0,2024-01-22,2024-06-20
824,2024-01-01,,N,49,2024-01-01,
825,2024-01-30,05/24/2025,Y,0,2024-01-30,2025-05-24
826,2024-01-12,2024-04-11,N,39,2024-01-12,2024-04-11
827,2024-01-21,12/11/2025,N,0,2024-01-21,2025-12-11
828,2024-01-27,2025-03-22,Y,79,2024-01-27,2025-03-22
829,2024-01-20,,N,0,2024-01-20,
830,2024-01-21,07/19/2024,N,79,2024-01-21,2024-07-19
831,2024-01-23,05/22/2024,N,0,2024-01-23,2024-05-22
832,2024-01-09,,Y,0,2024-01-09,
833,2024-01-20,2024-04-19,Y,0,2024-01-20,2024-04-19
834,2024-01-25,2024-06-23,Y,79,2024-01-25,2024-06-23
835,2024-01-04,,N,79,2024-01-04,
836,2024-01-17,,N,149,2024-01-17,
837,2024-01-23,2024-10-19,Y,39,2024-01-23,2024-10-19
838,2024-01-28,06/21/2025,Y,0,2024-01-28,2025-06-21
839,2024-01-02,11/22/2025,N,59,2024-01-02,2025-11-22
840,2024-01-22,,Y,0,2024-01-22,
841,2024-01-17,02/10/2025,N,0,2024-01-17,2025-02-10
842,2024-01-24,2024-09-20,N,49,2024-01-24,2024-09-20
843,2024-01-04,,Y,0,2024-01-04,
844,2024-01-30,04/29/2024,N,0,2024-01-30,2024-04-29
845,2024-01-21,12/16/2024,Y,29,2024-01-21,2024-12-16
846,2024-01-29,2024-05-28,N,99,2024-01-29,2024-05-28
847,2024-01-10,07/03/2025,Y,0,2024-01-10,2025-07-03
848,,04/30/2024,Y,59,,2024-04-30
849,2024-01-20,,Y,0,2024-01-20,
850,2024-01-08,,N,0,2024-01-08,
851,,,Y,39,,
852,2024-01-24,2025-02-17,Y,49,2024-01-24,2025-02-17
853,2024-01-15,,N,149,2024-01-15,
854,2024-01-12,,Y,0,2024-01-12,
855,2024-01-03,2024-07-01,Y,0,2024-01-03,2024-07-01
856,2024-01-31,,Y,79,2024-01-31,
857,2024-01-04,,N,79,2024-01-04,
858,2024-01-13,2025-01-07,N,59,2024-01-13,2025-01-07
859,2024-01-20,2024-11-15,N,99,2024-01-20,2024-11-15
860,2024-01-08,,N,29,2024-01-08,
861,2024-01-22,,N,39,2024-01-22,
862,2024-01-26,,N,79,2024-01-26,
863,2024-01-12,06/10/2024,Y,49,2024-01-12,2024-06-10
864,2024-01-22,,N,149,2024-01-22,
865,2024-01-10,2025-08-02,Y,0,2024-01-10,2025-08-02
866,2024-01-04,09/30/2024,Y,0,2024-01-04,2024-09-30
867,2024-01-23,10/19/2024,Y,59,2024-01-23,2024-10-19
868,2024-01-21,09/17/2024,N,0,2024-01-21,2024-09-17
869,,04/25/2025,N,0,,2025-04-25
870,2024-01-03,,Y,29,2024-01-03,
871,2024-01-02,,Y,0,2024-01-02,
872,2024-01-06,2024-11-01,N,0,2024-01-06,2024-11-01
873,2024-01-03,,Y,0,2024-01-03,
874,2024-01-14,2025-05-08,N,0,2024-01-14,2025-05-08
875,2024-01-23,02/16/2025,Y,0,2024-01-23,2025-02-16
876,2024-01-20,05/14/2025,N,0,2024-01-20,2025-05-14
877,2024-01-08,,Y,49,2024-01-08,
878,2024-01-11,,Y,0,2024-01-11,
879,2024-01-31,04/30/2024,Y,99,2024-01-31,2024-04-30
880,2024-01-07,,Y,59,2024-01-07,
881,2024-01-11,,Y,0,2024-01-11,
882,2024-01-04,2025-12-24,Y,0,2024-01-04,2025-12-24
883,2024-01-22,,N,59,2024-01-22,
884,2024-01-05,,N,0,2024-01-05,
885,2024-01-26,2024-05-25,N,0,2024-01-26,2024-05-25
886,2024-01-17,2024-04-16,Y,0,2024-01-17,2024-04-16
887,2024-01-13,07/06/2025,N,0,2024-01-13,2025-07-06
888,2024-01-18,,Y,0,2024-01-18,
889,2024-01-02,09/23/2025,Y,29,2024-01-02,2025-09-23
890,2024-01-31,2025-03-26,N,0,2024-01-31,2025-03-26
891,2024-01-07,,Y,79,2024-01-07,
892,2024-01-30,2025-08-22,N,0,2024-01-30,2025-08-22
893,2024-01-15,08/12/2024,Y,0,2024-01-15,2024-08-12
894,2024-01-21,2025-12-11,N,59,2024-01-21,2025-12-11
895,2024-01-13,2024-09-09,Y,39,2024-01-13,2024-09-09
896,2024-01-13,2024-12-08,Y,149,2024-01-13,2024-12-08
897,2024-01-31,,N,0,2024-01-31,
898,2024-01-31,,N,0,2024-01-31,
899,2024-01-10,2025-11-30,N,99,2024-01-10,2025-11-30
900,2024-01-21,2024-12-16,N,39,2024-01-21,2024-12-16
901,2024-01-13,12/03/2025,Y,59,2024-01-13,2025-12-03
902,2024-01-25,04/19/2025,Y,0,2024-01-25,2025-04-19
903,2024-01-01,03/31/2024,N,0,2024-01-01,2024-03-31
904,2024-01-14,,Y,0,2024-01-14,
905,2024-01-23,06/21/2024,N,0,2024-01-23,2024-06-21
906,2024-01-07,10/03/2024,Y,0,2024-01-07,2024-10-03
907,2024-01-14,02/07/2025,N,59,2024-01-14,2025-02-07
908,2024-01-09,2025-09-30,N,49,2024-01-09,2025-09-30
909,,12/21/2025,N,149,,2025-12-21
910,2024-01-28,11/23/2024,N,29,2024-01-28,2024-11-23
911,2024-01-13,2024-11-08,Y,39,2024-01-13,2024-11-08
912,2024-01-12,03/07/2025,N,49,2024-01-12,2025-03-07
913,2024-01-02,,N,59,2024-01-02,
914,2024-01-24,2024-08-21,N,59,2024-01-24,2024-08-21
915,2024-01-26,,N,0,2024-01-26,
916,2024-01-29,,N,59,2024-01-29,
917,2024-01-31,04/25/2025,Y,99,2024-01-31,2025-04-25
918,2024-01-02,,N,99,2024-01-02,
919,2024-01-21,10/17/2024,Y,0,2024-01-21,2024-10-17
920,2024-01-22,,Y,59,2024-01-22,
921,2024-01-25,,N,0,2024-01-25,
922,2024-01-05,,N,149,2024-01-05,
923,2024-01-09,2025-07-02,N,0,2024-01-09,2025-07-02
924,2024-01-20,04/19/2024,Y,99,2024-01-20,2024-04-19
925,2024-01-01,,Y,0,2024-01-01,
926,2024-01-27,2025-03-22,N,59,2024-01-27,2025-03-22
927,2024-01-12,,Y,0,2024-01-12,
928,2024-01-01,,Y,149,2024-01-01,
929,2024-01-21,03/16/2025,Y,0,2024-01-21,2025-03-16
930,2024-01-17,04/11/2025,N,29,2024-01-17,2025-04-11
931,2024-01-14,,N,29,2024-01-14,
932,2024-01-04,,N,0,2024-01-04,
933,2024-01-16,,N,0,2024-01-16,
934,2024-01-28,11/18/2025,Y,0,2024-01-28,2025-11-18
935,2024-01-28,,N,99,2024-01-28,
936,2024-01-04,07/02/2024,Y,0,2024-01-04,2024-07-02
937,2024-01-17,05/11/2025,Y,0,2024-01-17,2025-05-11
938,2024-01-26,08/23/2024,N,29,2024-01-26,2024-08-23
939,2024-01-06,,N,0,2024-01-06,
